communityName,state,countyCode,communityCode,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop,latitude,longitude
Windsortown,CT,3,87000,27817,2.83,17.23,79.02,2.38,3.43,12.09,23.81,10.98,12.39,24434,87.84,50228,85.09,0.78,56.42,25.42,2.44,16.73,55400,19592,20466,16801,10232,16569,10048,14081,660,2.43,6.93,17.95,28.33,4.59,68.42,20.15,21.37,10.12,34.92,7.52,29.73,10.21,8.93,3.16,82.75,79.79,93.19,84.3,60.55,74.06,261,1.3,2677,6.24,10.76,20.17,32.57,0.6,1.04,1.94,3.13,88.21,1.12,4.38,3.39,2.75,2.87,2.26,83.32,0.99,30.62,3,395,96.14,79.72,0,33.42,1963,0.33,0,140100,168600,202900,62800,492,656,734,242,719,24.8,23.4,12.8,218,0,9.62,54.97,56.18,86.81,89.47,,,,,,,,,,,,,,,,,,30.7,906.1,2.96,,,,,0,,1,3.59,2,7.18,10,35.91,10,35.91,129,463.21,540,1939.03,46,165.18,2,7.18,82.59,2574.6,36.655605,-106.758444
Marshfieldtown,MA,23,38855,21531,2.85,0.72,98.29,0.54,0.66,13.78,25.83,12.56,7.73,0,0,48986,84.69,1.38,45.67,18.61,3.8,14.46,55524,19373,19398,19855,9298,17331,28393,18727,783,3.63,1.41,7.03,32.79,6.62,70.29,10.3,24.24,7.56,34.49,6.73,31.33,10.23,8.53,3.33,82.55,81.99,92.49,85.67,61.35,70.48,121,0.78,522,8.05,8.05,15.9,16.48,0.2,0.2,0.39,0.4,95.59,0.38,5.38,4.04,2.84,3.02,2.23,82.26,0.94,34.95,3,1320,85.13,77.39,5.68,70.83,1963,0.21,0.23,144500,177000,225900,81400,501,634,746,245,710,29,22.7,14.8,37,1,2.41,77.22,62.02,82.59,93.18,,,,,,,,,,,,,,,,,,29.5,730.2,2.37,,,,,0,,0,0,1,4.37,2,8.73,38,165.96,89,388.7,372,1624.67,35,152.86,0,0,179.06,2166.22,34.32209896769231,-88.49849041461538
Sanduskycity,OH,43,70380,29764,2.47,18.93,79.72,0.26,2.27,13.37,26.24,12.43,13.32,0,0,22532,73.05,0.41,34.14,32.21,8.34,18.77,28544,11620,12560,7800,6282,8998,6994,6874,4524,15.4,8.92,28.83,9.53,8.71,58.39,28.31,20.64,23.83,17.79,12.93,29.29,15.74,14.45,3.11,62.66,59.05,76.72,70.49,71.61,74.72,1133,4.51,381,11.02,14.96,19.16,19.16,0.14,0.19,0.25,0.25,96.31,0.24,5.55,3.58,2.44,2.58,2.25,60.72,2.11,50.29,2,1357,89.89,57.48,0.81,46.06,1944,7.5,0.25,38200,48800,65300,27100,206,273,337,131,340,24.4,16.8,12.9,36,0,1.28,78.92,55.09,87.56,94.12,,,,,,,,,,,,,,,,,,10.4,2862.4,0.29,,,,,0,,3,9.9,29,95.7,25,82.5,31,102.3,465,1534.45,1465,4834.35,120,395.99,2,6.6,290.39,6771.38,29.69752264093567,-91.19373014093567
Flinttownship,MI,49,29020,34081,2.45,7.65,88.71,2,1.64,13.52,25.6,12.53,11.76,33024,96.9,31394,74.21,0.36,45.39,28.14,7.61,22.84,38265,15724,15668,16293,6613,20257,12740,10791,3359,9.98,6.76,22.16,15.23,7.05,57.27,27.11,23.9,20.25,23.66,10.81,26.99,14.65,12.89,2.98,70.24,69.47,79.19,75,56.93,64.08,507,1.81,1493,3.62,8.64,11.79,12.66,0.16,0.38,0.52,0.55,93.45,0.63,3.19,2.18,2.43,2.64,1.98,74.03,1.72,47.07,3,702,95.19,68.12,6.27,31.48,1967,2.7,0.31,41500,58300,74200,32700,306,374,438,132,432,24,15.4,12,0,0,4.38,74.06,59.37,90.92,95.85,,,,,,,,,,,,,,,,,,24.6,1387.2,0.29,,,,,0,,0,0,,,53,151.34,107,305.53,247,705.29,2088,5962.14,216,616.77,8,22.84,,7307.04,34.28062953643032,-80.58928944132029
Guilfordtown,CT,9,34950,19848,2.76,0.55,98.01,0.85,1.55,12.91,20.95,10.11,8.97,1760,8.87,56115,87.09,0.56,64.16,19.76,1.76,12.97,61409,24583,24622,26555,25445,17194,30324,22236,583,2.97,2.33,8.6,43.2,3.69,71.78,18,30.9,7.42,42.26,7,25.48,9.83,8.46,3.13,86.58,86.16,94.17,87.41,64.96,70.81,68,0.51,840,17.86,18.69,23.81,25.36,0.76,0.79,1.01,1.07,94.85,0.39,3.45,2.66,2.73,2.85,2.11,87.86,0.6,29.07,3,584,92.48,84.29,1.2,73.29,1970,0.32,0,181200,228200,293700,112500,502,640,825,323,752,26.4,22.4,13.3,0,0,4.23,62.82,63.12,86.89,90.68,,,,,,,,,,,,,,,,,,48.9,406.2,1.09,,,,,0,,0,0,1,4.98,5,24.88,3,14.93,103,512.57,408,2030.36,23,114.46,1,4.98,44.79,2662.35,27.44522404653244,-80.33449220268457
Saugustown,MA,9,60015,25549,2.75,0.55,98.37,0.76,0.91,12.55,24.82,12.43,13.93,25549,100,41919,79.27,0.55,46.06,32.86,5.08,20.21,48669,17781,17704,20338,11647,32122,6020,11902,995,3.93,5.59,19.43,16.23,5.8,64.27,17.23,20.88,11,26.48,6.33,30.31,8.77,7.62,3.21,82.07,80.07,95.1,85.95,59.95,69.02,147,0.75,1218,2.22,4.35,8.62,11.33,0.11,0.21,0.41,0.54,92.61,0.77,5.06,3.83,2.73,2.93,2.05,83.29,0.88,38.95,3,242,97.46,77.75,0.83,39.26,1955,0.37,0.25,143500,166700,196500,53000,258,524,668,410,598,25.2,20.6,14,3,0,4.77,87.51,74.48,86.7,97.59,,,,,,,,,,,,,,,,,,11.4,2244.1,6.27,,,,,0,,0,0,2,7.39,19,70.22,112,413.93,155,572.84,107,395.45,,,,,491.54,,42.166487303313836,-87.860257234308
Whitehallborough,PA,3,84512,14451,2.35,0.51,99.02,0.3,0.42,9.95,20.47,9.91,20.45,14451,100,34183,70.02,0.4,65.55,37.82,2.43,25.15,42345,17917,17944,19955,5400,6711,529,25639,947,6.66,4.25,13.26,29.31,4.11,55.91,10.34,28.64,6.84,34.04,6.8,25.15,8.66,7.82,2.88,83.3,83.33,86.57,78.69,61.39,63.98,62,0.55,267,5.99,11.61,15.36,15.36,0.11,0.21,0.28,0.28,95.83,0.21,2.38,1.61,2.3,2.54,1.7,78.91,0.36,39.38,3,188,97.04,71.5,1.6,19.68,1954,1.12,0,60700,72800,93100,32400,278,348,552,274,373,26.3,19.4,13.3,0,0,1.85,85.23,69.47,93.17,95.42,,,,,,,,,,,,,,,,,,3.4,4243.8,13.53,,,,,0,,0,0,3,21.27,1,7.09,2,14.18,9,63.81,87,616.85,23,163.07,0,0,42.54,843.73,37.2840105625,-109.551054
Cliftoncity,NJ,31,13690,71742,2.47,1.4,92.76,3.5,6.8,10.56,23.01,10.97,18.96,71742,100,39905,75.39,0.62,53.95,37.02,3.23,20.22,48033,18950,19241,13412,8078,17846,12612,13044,3327,4.7,12.35,27.14,20.43,4.71,62.31,23.42,19.55,13.37,26.96,6.72,30.42,8.98,7.93,3,81.63,80.21,89.64,83.87,57.55,69.63,570,1.16,13659,10.68,16.65,25.51,32.02,2.03,3.17,4.86,6.1,71.84,3.97,3.93,2.71,2.44,2.65,2.11,66.1,2.13,51.65,2,958,96.81,60.81,0.42,41.54,1947,1.54,0.19,159600,185000,223700,64100,387,537,674,287,613,24,23.4,14.3,2,0,19.04,63.44,67.63,84.15,93.35,142,190.9,127,170.73,116500,156615.5,820.4,190.9,94.17,98.59,0,1.41,0,1.41,14,7,19.7,11.7,6124.7,5.66,64,6969433,89.44,0,9.86,93692.8,0,0,8,10.75,72,96.79,73,98.14,438,588.82,1402,1884.76,450,604.95,5,6.72,205.68,3085.26,44.161564435310346,-75.03174077310345
Westfordtown,MA,17,76135,16392,3.08,0.23,97.86,1.65,0.99,14.11,23.77,11.67,6.55,8287,50.52,60566,90.66,0.99,58.51,18.17,2.63,13.84,63047,21878,21986,31196,272,16230,0,27103,183,1.12,2.96,9.51,39.26,5.41,72.98,29.59,24.62,8.29,44.68,4.71,27.67,6.92,5.82,3.35,89.67,88.74,97.52,89.86,61.62,70.78,57,0.51,523,11.66,14.91,21.22,23.9,0.37,0.48,0.68,0.76,94.93,0.64,4.91,4.18,3.07,3.14,2.62,89.53,0.6,18.41,3,214,96.13,87.7,2.34,55.61,1969,0.3,0.47,165000,211500,265700,100700,364,578,865,501,691,22.3,22,13.6,0,0,3.19,71.86,66.16,86.86,91.93,,,,,,,,,,,,,,,,,,31.7,516.9,0.64,,,,,0,,0,0,1,5.88,1,5.88,14,82.38,44,258.91,155,912.09,14,82.38,0,0,94.15,1253.38,32.82833031689587,-97.4451028502947
PomptonLakesborough,NJ,31,60090,10539,2.68,0.54,97.23,1.53,2.98,11.51,24.41,10.92,12.63,10539,100,48864,85.27,0.64,55.57,26.59,3.66,18.45,54145,19283,19343,12226,0,26863,13500,16454,218,2.07,7.19,20.26,23.4,3.61,68.89,23.4,19.29,13.88,30.19,6.87,27.89,10.22,8.65,3.15,82.32,80.91,94.71,84.04,57.93,67.5,66,0.86,836,10.89,13.88,15.19,23.21,0.86,1.1,1.21,1.84,87.89,1.36,4.46,3.35,2.67,2.87,2.08,80.43,0.94,39.74,3,117,97.12,74.87,0.85,51.28,1957,0.23,0,156800,178600,201100,44300,549,701,834,285,779,29.2,24.7,14.8,0,0,7.93,69.92,65.34,85.94,95.46,,,,,,,,,,,,,,,,,,3.1,3428,3.17,,,,,0,,0,0,0,0,0,0,6,54.25,38,343.58,191,1726.94,19,171.79,0,0,54.25,2242.31,42.137360686375,-87.9325522205
Middletowntownship,PA,17,49120,43063,2.97,1.57,96.52,1.52,1.23,12.69,24.19,11.32,9.11,43126,100,46756,86.16,0.26,57.57,23.08,3.73,16.93,51081,17479,17569,15157,12049,15758,13188,12993,1476,3.52,4.44,15.07,26.08,3.53,68.25,17.63,25.62,10.68,31.65,6.38,27.81,9.11,7.81,3.3,85.63,83.78,92.42,89.96,55.1,69.13,307,1.02,1552,4.45,8.05,15.85,26.8,0.16,0.29,0.57,0.97,93.47,0.57,5.61,4.43,2.88,3.16,2.05,81.96,0.93,29.02,3,461,96.91,74.63,0.43,14.97,1965,0.31,0.17,112200,138800,177300,65100,477,581,685,208,656,25.2,23.3,12.8,9,0,3.6,68.58,59.6,83.38,89.88,,,,,,,,,,,,,,,,,,20.1,2142.8,3.54,,,,,0,,0,0,5,11.07,22,48.69,21,46.48,206,455.9,1319,2919.11,220,486.89,,,106.23,,41.82102399458064,-86.243459004
Chesterfieldtownship,MI,99,15340,25905,2.91,1.48,97.11,0.83,1.15,14.83,28.26,12.47,5.96,23989,92.6,42026,88.52,0.68,44.08,15.81,4.28,11.84,45607,16424,16505,13284,17592,10273,11617,11482,1111,4.31,3.63,15.58,13.18,5.38,70.99,29.21,17.44,17.22,23.15,8.86,26.28,9.82,9.34,3.31,85.09,84.44,90.8,86.7,54.49,64.26,218,1.25,824,3.64,5.58,8.13,9.1,0.12,0.18,0.26,0.29,94.55,0.55,4.42,3.48,2.9,3,2.58,78.65,2.3,38.65,3,678,92.93,76,1.18,34.07,1978,2,0.15,73900,90600,113700,39800,409,467,541,132,527,22.6,19.9,13.7,0,0,3.18,79.75,46.93,77.91,90.99,,,,,,,,,,,,,,,,,,28.9,896.1,0.29,,,,,0,,0,0,,,5,18.78,64,240.44,145,544.74,849,3189.57,72,270.49,2,7.51,,4012.32,40.28755988392857,-80.31936715892857
Windhamtown,ME,5,86025,13020,2.88,0.25,99.12,0.17,0.41,13.97,27.62,13.2,8.96,0,0,37245,84.81,0.75,48.61,21.12,3.14,14.57,40564,14948,15023,5093,1400,3333,35888,6103,470,3.82,4.23,15.41,19.78,4.35,66.33,16.12,22.34,14.74,25,10.65,27.84,11.1,10.87,3.1,81.03,78.73,88.49,86.45,71.39,79.46,200,2.13,289,6.92,12.46,28.37,28.37,0.15,0.28,0.63,0.63,95.34,0,3.44,2.65,2.73,2.85,2.28,82,1.15,44.68,3,679,86.94,78.48,2.5,77.03,1971,1.31,2.64,87900,111900,144000,56100,371,483,571,200,570,22.9,22,11.8,0,1,2.22,75.79,59.4,87.63,92.3,,,,,,,,,,,,,,,,,,48.4,269.2,0.21,,,,,0,,0,0,2,15.23,4,30.46,6,45.68,102,776.61,268,2040.51,36,274.1,3,22.84,91.37,3114.06,34.95747039583333,-110.07998219444444
Ferndalecity,MI,125,27880,25084,2.54,1.39,95.76,1.43,1.7,12.23,28.17,12.33,10.81,25084,100,28964,79.51,0.54,38.95,26.72,8.19,15.39,33934,12704,12895,9742,5530,6864,16879,11473,2649,10.66,7.08,26.23,12.99,6.29,64.35,23.62,20.15,18.22,21.44,12.44,34.73,16.58,14.59,3.15,67.97,66.86,76.61,71.16,56.22,64.39,499,2.79,1671,9.63,16.1,23.16,27.05,0.64,1.07,1.54,1.8,91.62,1.16,5.41,3.5,2.54,2.65,2.3,71.03,2.69,47.87,3,349,96.58,68.07,1.72,35.82,1944,3.51,0.21,32000,38400,47200,15200,340,407,466,126,467,25,17.4,14.4,0,0,6.66,76.06,55.42,80.86,93.83,,,,,,,,,,,,,,,,,,4,6246,1.64,,,,,0,,1,4.28,,,80,342.6,151,646.65,243,1040.64,990,4239.65,221,946.43,6,25.69,,6252.41,35.73908283962804,-78.0828474155937
Ephrataborough,PA,71,23832,12133,2.48,0.22,97.96,1.01,1.71,12.59,27.59,12.87,13.06,0,0,30907,80.84,0.63,47.59,29.2,4.71,14.49,34865,14692,14848,10400,11825,7780,6687,10607,698,5.78,9.96,29.71,12.8,2.28,71.03,34.1,16.79,27.69,17.27,8.84,24.92,11.36,10.17,2.97,80.64,78.21,86.08,76.64,73.74,81.25,184,2.21,275,9.82,13.45,16,27.64,0.22,0.3,0.36,0.63,94.93,0.84,2.64,1.84,2.47,2.65,2.2,63.67,1.35,40.78,3,153,96.97,59.24,0.65,24.18,1954,1.92,0.38,63200,79200,97800,34600,281,352,414,133,430,23.3,22.2,12.6,0,0,2.27,83.66,51.82,86.79,94.22,,,,,,,,,,,,,,,,,,3.7,3253.5,0.09,,,,,0,,0,0,3,23.56,3,23.56,10,78.54,50,392.71,267,2097.08,14,109.96,0,0,125.67,2599.75,37.40693649842976,-77.59530408218998
InverGroveHeightscity,MN,37,31076,22477,2.88,0.74,97.12,0.63,2.5,13.87,28.46,12.85,5.05,22477,100,39378,89.34,1.1,45.7,12.81,3.58,9.59,42226,15184,15296,11480,7265,6672,15322,10238,1601,7.23,3.46,12.4,18.58,4.46,76.3,20.4,20.77,14.25,23.56,8.28,29.32,11.66,10.02,3.23,75.88,76.55,82.03,81.6,76.59,80.53,410,2.54,285,6.32,8.07,17.54,26.32,0.08,0.1,0.22,0.33,96.54,0.29,3.95,3.08,2.85,3.03,2.31,79.42,1.82,40.35,3,346,95.75,74.64,1.16,29.77,1975,0.4,0.15,76500,93400,121200,44700,431,502,604,173,545,25.3,21.5,12.2,0,0,1.27,81.49,49.99,74.32,93.74,,,,,,,,,,,,,,,,,,29.7,757.1,2.11,,,,,0,,0,0,,,3,12.13,30,121.31,192,776.35,671,2713.19,78,315.39,19,76.83,,3881.77,32.55739414210527,-84.09336842631579
Salemcity,MA,9,59105,38091,2.41,2.67,92.96,1.37,6.69,12.45,29.41,14.63,13.69,38091,100,32645,74.42,0.55,39.87,28.27,8.73,15.92,40777,16155,16748,9730,5873,13270,4888,6814,4324,11.7,8.17,21.8,24.52,7.28,63.19,17.64,27.33,10.8,29.86,8.98,38.55,12.13,10.7,2.97,67.52,65.16,71.94,68.23,54.03,65.37,737,2.9,3390,16.28,26.31,34.34,45.31,1.45,2.34,3.06,4.03,82.56,3.45,3.89,2.37,2.34,2.59,2.13,50.91,2.2,61.48,2,1355,92.1,46.03,0.89,41.99,1939,2.7,0.65,137900,163600,192900,55000,373,539,667,294,608,27.2,24.2,14.2,77,3,8.9,75.34,52.77,82.74,90.75,,,,,,,,,,,,,,,,,,8.4,4539,7.36,,,,,0,,1,2.65,14,37.13,31,82.23,41,108.75,489,1297.05,1268,3363.31,374,992.02,3,7.96,230.76,5660.33,45.83846372734375,-108.49532865859375
Narragansetttown,RI,9,48340,14985,2.56,0.82,97.15,0.88,1.03,16.55,34.42,22.54,10.13,0,0,35545,81.47,0.95,46.81,22.45,4.68,17.04,44361,16986,17049,14098,10186,22775,9194,21922,1945,13.03,3.47,12.82,37.07,5.3,66.82,8.5,29,7.62,32.57,6.78,42.98,9.69,8.27,2.99,76.57,76.47,86.59,85.01,63.13,76.25,121,1.26,497,22.33,35.21,39.64,39.64,0.74,1.17,1.31,1.31,93.37,0.5,3.25,2.07,2.55,2.65,2.42,60.14,1.13,43.47,3,2363,71.2,57.88,1.44,77.15,1971,1.63,0.24,130700,167100,237500,106800,454,584,720,266,670,30.3,23.3,13.5,0,0,3.32,60.94,47.28,66.65,82.41,,,,,,,,,,,,,,,,,,14.7,1022.4,0.99,,,,,0,,0,0,4,26.79,1,6.7,59,395.15,149,997.92,263,1761.44,23,154.04,0,0,428.64,2913.4,42.668634329508194,-83.28985361077284
Coatesvillecity,PA,29,14712,11038,2.71,39.8,57.15,0.47,4.98,14.4,27.4,12.96,13.97,11038,100,24887,70.48,0,29.28,32.69,11.79,22.73,29013,10570,12938,7544,6448,8008,4820,7335,2005,18.19,9.82,32.4,10,6.87,55.49,20.93,29.34,18.2,14.86,10.39,40.58,14.87,12.89,3.28,49.04,42.71,58.04,47.54,56.46,67.78,1318,13.77,315,5.08,21.59,43.49,48.89,0.14,0.62,1.24,1.4,90.82,2.52,8.45,5.84,2.68,2.85,2.5,54.04,3.46,38.83,3,313,92.87,50.74,19.81,54.95,1939,6.42,0.25,49700,67300,86600,36900,226,359,461,235,435,28.1,23.3,14.5,60,0,2.85,82.53,59.46,91.36,94.97,,,,,,,,,,,,,,,,,,1.9,5750.2,4.79,,,,,0,,2,16.87,6,50.6,76,640.97,41,345.79,110,927.72,331,2791.6,66,556.63,3,25.3,1054.23,4301.26,42.16175777562389,-79.37173388279858
Middletowntown,CT,7,47360,42762,2.54,11.1,85.43,1.93,3.3,15.31,33.76,17.89,10.8,42762,100,37644,81.61,0.87,49.04,23.45,4.83,14.54,44339,17814,18697,13316,16296,10532,8397,10468,2745,7.02,10.54,22.74,26.44,4.43,67.72,18.58,30.42,10.26,31.36,9.49,40.53,12.06,10.83,2.93,69.73,65.11,76.47,68.71,65.8,74.47,1193,4.75,3219,8.7,17.27,25.19,32.71,0.65,1.3,1.9,2.46,85.99,2.1,3.04,1.95,2.31,2.55,2.07,55.94,1.49,57.31,2,1281,92.92,50.74,1.25,34.04,1964,2.25,0.17,126900,157000,191800,64900,338,500,653,315,576,24.6,22.3,13.2,96,0,7.53,59.47,47.92,69.03,82.93,,,,,,,,,,,,,,,,,,42.4,1009.2,2.1,,,,,0,,3,7.04,5,11.73,27,63.36,59,138.45,323,757.95,1463,3433.06,290,680.51,3,7.04,220.58,4878.56,40.01220937291667,-85.25345427916666
Sandwichtown,MA,1,59735,15489,2.79,0.42,98.39,0.52,0.85,12.41,21.36,9.61,12.82,1020,6.59,43500,76.23,1.44,45.52,28.93,2.52,21.75,48150,17412,17562,14469,12514,7520,10616,12484,729,4.8,1.5,7.93,33.6,4.36,64.51,8.12,23.8,7.04,31.26,6.27,22.01,9.23,7.83,3.13,85.14,84.48,94.07,87.66,47.75,64.9,69,0.61,552,5.98,10.51,12.32,13.04,0.21,0.37,0.44,0.46,95.17,0.36,4.09,3.17,2.74,2.8,2.43,85.57,0.88,33.78,3,1679,76.8,83.73,1.19,19.06,1978,0.18,0.17,132800,160100,202800,70000,463,634,761,298,764,28.5,24.9,15.6,0,0,3.56,69.63,47.15,70.76,87.52,,,,,,,,,,,,,,,,,,44.6,347.3,0.94,,,,,0,,0,0,2,12.18,3,18.27,84,511.45,98,596.69,232,1412.57,28,170.48,0,0,541.89,2179.74,45.70301385,-111.785124
NewLondontown,CT,11,52350,28540,2.66,16.84,72.98,2.15,12.12,20.53,38.5,24.13,11.11,28540,100,26336,76.18,0,37.57,27.94,10.26,14.94,31274,12971,14424,9845,8587,9575,7255,8020,3702,15.15,11.19,24.65,17.95,7.97,62.63,17.99,30.39,12.31,21.42,10.97,47.87,15.27,13.11,3,56.98,52.05,63.92,56.52,60.88,66.26,1234,7.02,1889,15.93,24.78,30.17,36.21,1.05,1.64,2,2.4,80.65,2.6,5.28,2.99,2.29,2.41,2.22,38.86,4.5,62.46,2,1258,89.49,36.91,5.01,28.7,1939,6.34,0.53,105500,131600,162900,57400,319,455,549,230,526,27.7,27.2,14.6,30,1,6.62,45.15,41.52,68.42,73.59,,,,,,,,,,,,,,,,,,5.7,4972.5,2.88,,,,,0,,8,35.1,11,48.26,74,324.68,69,302.74,339,1487.36,998,4378.73,132,579.15,6,26.33,710.78,6471.57,42.0919631,-91.3846219
Hamtramckcity,MI,163,36280,18372,2.32,14.03,83.65,1.25,1.59,11.83,24.65,12.1,18.68,18372,100,16751,56.84,0.34,29.23,39.09,18.57,20.86,20566,9562,10011,7186,3711,5536,15091,9956,5161,28.5,18.65,43.93,8.74,16.36,42.4,24.3,20.51,24.06,16.31,13.64,39.53,14.67,14.18,3.05,52.78,53.9,62.41,53.56,40.41,47.59,918,6.68,3886,20.07,30.01,35.67,40.02,4.25,6.35,7.54,8.46,61.86,9.2,6.62,3.87,2.3,2.38,2.21,54.08,3.67,63.4,2,793,90.89,52.28,10.72,64.44,1939,10.19,1.38,14999,21000,28200,13201,178,235,286,108,320,30.1,14.5,13.4,0,0,21.15,64.68,59.37,86.41,92.27,,,,,,,,,,,,,,,,,,2.2,8412.1,3.94,,,,,0,,5,30.17,,,128,772.25,257,1550.53,476,2871.79,919,5544.49,447,2696.83,11,66.37,,11179.49,33.375486145454545,-85.39025866727272
Waterloocity,IA,13,94597,66467,2.46,12.14,86.63,0.68,0.8,13.45,24.52,11.73,14.03,66467,100,23578,69.27,1.26,42.93,32.71,10.51,21.02,29798,12475,13206,7173,3526,21103,4905,6414,11067,16.9,8.29,22.09,14.09,7.22,56.41,22.28,24.51,16.71,22.63,10.28,26.83,12.72,11.6,3,67.88,64.89,70.11,73.75,64.41,70.39,2348,4,625,5.6,7.84,10.24,13.6,0.05,0.07,0.1,0.13,97.01,0.24,3.85,2.58,2.42,2.56,2.17,68.98,2.06,50.61,2,1986,93.16,65.42,7.75,50.2,1955,4.04,0.33,27900,39800,56100,28200,191,250,305,114,326,25.6,16.2,13.5,9,4,0.94,78.16,56.66,87.62,93.38,115,172.04,102,152.6,37000,55353.6,321.7,172,89.24,97.39,2.61,0,0,2.61,5,8,172.6,62.7,1059.3,1.37,37,5329911,88.7,10,4.35,79737.8,9,13.46,50,74.8,124,185.51,259,387.48,1115,1668.09,2766,4138.05,209,312.67,,,661.25,,37.927417014444444,-122.05903367555557
Maumeecity,OH,95,48342,15561,2.63,0.54,98.25,0.57,1.33,14.38,25.45,11.73,10.1,15561,100,36901,83.43,0.65,54.96,23.13,3.58,16.96,42116,16162,16223,22865,0,9547,4991,12373,578,3.73,2.4,10.81,21.16,4.63,68.92,17.84,27.02,12.95,28.83,6.72,26.33,10.33,8.62,3.12,81.8,80.45,94.37,79.78,69.21,75.82,25,0.21,201,14.93,41.29,44.28,44.28,0.19,0.53,0.57,0.57,96.58,0.32,4.02,2.96,2.63,2.8,2.07,81,0.98,34.17,3,268,95.66,75.95,1.12,30.22,1959,0.98,0.08,58600,71300,92300,33700,284,344,414,130,433,21.9,16.3,11.7,0,0,1.29,80.12,61.39,88.49,94.79,,,,,,,,,,,,,,,,,,8.7,1780.8,1.02,,,,,0,,0,0,0,0,17,106.99,37,232.85,74,465.7,569,3580.87,37,232.85,1,6.29,339.84,4285.71,42.64296911360382,-83.28250003627686
FondduLaccity,WI,39,26275,37757,2.58,0.3,97.8,0.77,1.52,13.56,25.84,12.34,13.83,0,0,26826,76.84,0.58,51.9,31.58,7.07,15.31,32182,12472,12576,3829,15505,4922,7593,8004,3489,9.57,10.45,21.78,14.08,5.06,62.18,26.7,23.26,20.07,20.58,8.32,27.88,10.54,9.53,3.1,76.36,76.57,80.96,79.88,65.55,72.86,510,1.64,565,10.44,10.44,13.63,16.81,0.16,0.16,0.2,0.25,95.26,0.51,4.68,3.14,2.49,2.73,2.08,68.6,1.35,44.13,3,539,96.45,62.46,1.48,39.52,1953,2.24,0.35,40500,51700,68700,28200,236,320,387,151,378,25,19.6,12.9,5,0,1.5,85.35,55.55,85.67,94.77,,,,,,,,,,,,,,,,,,13.2,2855.3,0.7,,,,,0,,0,0,10,25.22,11,27.74,137,345.46,232,585.02,2302,5804.78,91,229.47,19,47.91,398.42,6667.17,38.97654646666667,-79.95330796666666
